route,kind,dynamic,refCount,file,refSample
/api/rag-chatkit,api,false,5,frontend/src/app/api/rag-chatkit/route.ts,frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx; frontend/src/app/(chat)/chat-rag/page.nonprod.tsx; frontend/src/components/chat/rag-chatkit-panel.tsx; frontend/src/lib/chatkit-config.ts; frontend/src/lib/supabase/proxy.ts
/api/rag-chatkit/bootstrap,api,false,2,frontend/src/app/api/rag-chatkit/bootstrap/route.ts,frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx; frontend/src/app/(chat)/chat-rag/page.nonprod.tsx
/api/rag-chatkit/state,api,false,2,frontend/src/app/api/rag-chatkit/state/route.ts,frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx; frontend/src/app/(chat)/chat-rag/page.nonprod.tsx
/api/supabase-proxy/[...path],api,true,0,frontend/src/app/api/supabase-proxy/[...path]/route.ts,
/api/table-delete,api,false,1,frontend/src/app/api/table-delete/route.ts,frontend/src/components/tables/GenericTableWithDelete.tsx
/api/table-insert,api,false,1,frontend/src/app/api/table-insert/route.ts,frontend/src/components/daily-log/CreateDialogs.tsx
/api/table-metadata,api,false,1,frontend/src/app/api/table-metadata/route.ts,frontend/src/app/(other)/tables-directory/page.tsx
/api/table-update,api,false,1,frontend/src/app/api/table-update/route.ts,frontend/src/components/tables/generic-table-factory.tsx
/api/tool-calling,api,false,1,frontend/src/app/api/tool-calling/route.ts,frontend/src/app/(chat)/chat-tool/page.nonprod.tsx
/auth/callback,api,false,2,frontend/src/app/auth/callback/route.ts,frontend/src/app/api/auth/signup/route.ts; frontend/src/components/supabase-manager/auth.tsx
/auth/confirm,api,false,0,frontend/src/app/auth/confirm/route.ts,
/auth/error,page,false,2,frontend/src/app/auth/error/page.tsx,frontend/src/app/auth/confirm/route.ts; frontend/src/app/robots.ts
/auth/forgot-password,page,false,3,frontend/src/app/auth/forgot-password/page.tsx,frontend/src/components/misc/login-form.tsx; frontend/src/components/misc/login-page-v2.tsx; frontend/src/lib/sitemap-utils.ts
/auth/login,page,false,16,frontend/src/app/auth/login/page.tsx,frontend/src/app/(main)/[projectId]/client-dashboard/page.tsx; frontend/src/app/(main)/[projectId]/layout.tsx; frontend/src/app/auth/callback/route.ts; frontend/src/app/auth/logout/route.ts; frontend/src/app/auth/sign-up-success/page.tsx
/auth/login-v2,page,false,0,frontend/src/app/auth/login-v2/page.tsx,
/auth/logout,api,false,2,frontend/src/app/auth/logout/route.ts,frontend/src/lib/acumatica/client.ts; frontend/src/lib/supabase/logout.ts
/auth/sign-up,page,false,5,frontend/src/app/auth/sign-up/page.tsx,frontend/src/components/misc/auth-button.tsx; frontend/src/components/misc/login-form.tsx; frontend/src/components/misc/login-page-v2.tsx; frontend/src/components/misc/sign-up-form.tsx; frontend/src/lib/sitemap-utils.ts
/auth/sign-up-success,page,false,1,frontend/src/app/auth/sign-up-success/page.tsx,frontend/src/components/misc/sign-up-form.tsx
/auth/update-password,page,false,2,frontend/src/app/auth/update-password/page.tsx,frontend/src/app/robots.ts; frontend/src/components/misc/forgot-password-form.tsx
/billing-periods,page,false,0,frontend/src/app/(main)/billing-periods/page.tsx,
/chat-admin-view,page.nonprod,false,0,frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx,
/chat-demo,page.nonprod,false,0,frontend/src/app/(chat)/chat-demo/page.nonprod.tsx,
/chat-rag,page.nonprod,false,1,frontend/src/app/(chat)/chat-rag/page.nonprod.tsx,frontend/src/components/misc/app-sidebar.tsx
/chat-tool,page.nonprod,false,0,frontend/src/app/(chat)/chat-tool/page.nonprod.tsx,
/components,page,false,721,frontend/src/app/(other)/components/page.tsx,frontend/src/app/(chat)/ai-assistant/page.tsx; frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx; frontend/src/app/(chat)/chat-demo/page.nonprod.tsx; frontend/src/app/(chat)/chat-rag/page.nonprod.tsx; frontend/src/app/(chat)/chat-tool/page.nonprod.tsx
/crawled-pages,page,false,2,frontend/src/app/(other)/crawled-pages/page.tsx,frontend/src/components/layout/Footer.tsx; frontend/src/components/misc/app-sidebar.tsx
/create-project,page,false,2,frontend/src/app/(main)/create-project/page.tsx,frontend/src/app/(main)/page.tsx; frontend/src/lib/sitemap-utils.ts
/daily-logs,page,false,3,frontend/src/app/(tables)/daily-logs/page.tsx,frontend/src/app/(other)/design-system/_sections/layout-examples.tsx; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/misc/dropdown-tools.tsx
/daily-logs/[id],page,true,0,frontend/src/app/(tables)/daily-logs/[id]/page.tsx,
/daily-reports,page,false,1,frontend/src/app/(tables)/daily-reports/page.tsx,frontend/src/app/(other)/tables-directory/page.tsx
/dashboard4,page.nonprod,false,0,frontend/src/app/dashboard4/page.nonprod.tsx,
/decisions,page,false,1,frontend/src/app/(tables)/decisions/page.tsx,frontend/src/app/(other)/tables-directory/page.tsx
/design-system,page,false,3,frontend/src/app/(other)/design-system/page.tsx,frontend/src/app/(main)/[projectId]/design-system/page.tsx; frontend/src/components/layouts/AppLayout.tsx; frontend/src/design-system/spacing.ts
/design-system-update,page,false,0,frontend/src/app/(other)/design-system-update/page.tsx,
/dev,page.nonprod,false,12,frontend/src/app/(other)/dev/page.nonprod.tsx,frontend/src/app/(other)/dev/table-generator/page.nonprod.tsx; frontend/src/app/api/dev/make-admin/route.ts; frontend/src/app/layout.tsx; frontend/src/components/dev-tools/enhanced-dev-panel.tsx; frontend/src/components/domain/contracts/ContractForm.tsx
/dev/table-generator,page.nonprod,false,1,frontend/src/app/(other)/dev/table-generator/page.nonprod.tsx,frontend/src/app/(other)/dev/page.nonprod.tsx
/directory,page,false,88,frontend/src/app/(main)/directory/page.tsx,frontend/src/app/(main)/[projectId]/directory/all/page.tsx; frontend/src/app/(main)/[projectId]/directory/companies/page.tsx; frontend/src/app/(main)/[projectId]/directory/contacts/page.tsx; frontend/src/app/(main)/[projectId]/directory/employees/page.tsx; frontend/src/app/(main)/[projectId]/directory/groups/page.tsx
/directory/access,page,false,1,frontend/src/app/(main)/directory/access/page.tsx,frontend/src/config/directory-tabs.ts
/directory/clients,page,false,3,frontend/src/app/(main)/directory/clients/page.tsx,frontend/src/app/(other)/actions/table-actions.ts; frontend/src/components/misc/dropdown-tools.tsx; frontend/src/config/directory-tabs.ts
/directory/companies,page,false,13,frontend/src/app/(main)/directory/companies/page.tsx,frontend/src/app/(main)/[projectId]/directory/all/page.tsx; frontend/src/app/(main)/directory/companies/[companyId]/page.tsx; frontend/src/app/(main)/directory/page.tsx; frontend/src/app/(other)/actions/table-actions.ts; frontend/src/app/(other)/tables-directory/page.tsx
/directory/companies/[companyId],page,true,0,frontend/src/app/(main)/directory/companies/[companyId]/page.tsx,
/directory/contacts,page,false,6,frontend/src/app/(main)/directory/contacts/page.tsx,frontend/src/app/(main)/directory/contacts/[contactId]/page.tsx; frontend/src/app/(other)/actions/table-actions.ts; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/project-home/directory-summary.tsx; frontend/src/components/project-home/inline-team-member-form.tsx
/directory/contacts/[contactId],page,true,0,frontend/src/app/(main)/directory/contacts/[contactId]/page.tsx,
/directory/employees,page,false,0,frontend/src/app/(main)/directory/employees/page.tsx,
/directory/groups,page,false,6,frontend/src/app/(main)/directory/groups/page.tsx,frontend/src/app/(main)/[projectId]/directory/all/page.tsx; frontend/src/app/api/projects/[projectId]/directory/groups/__tests__/route.test.ts; frontend/src/components/directory/DistributionGroupDialog.tsx; frontend/src/config/directory-tabs.ts; frontend/src/hooks/use-distribution-groups.ts
/directory/users,page,false,7,frontend/src/app/(main)/directory/users/page.tsx,frontend/src/app/(main)/[projectId]/directory/settings/page.tsx; frontend/src/app/(main)/[projectId]/home/project-home-client.tsx; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/directory/settings/PermissionsTableTab.tsx; frontend/src/components/project-home/directory-summary.tsx
/docs/[[...slug]],page,true,0,frontend/src/app/(main)/docs/[[...slug]]/page.tsx,
/documents,page,false,8,frontend/src/app/(tables)/documents/page.tsx,frontend/src/app/(main)/admin/company-knowledge/page.tsx; frontend/src/app/(main)/pipeline/page.tsx; frontend/src/app/api/documents/upload/route.ts; frontend/src/components/misc/app-sidebar.tsx
/drawings,page,false,23,frontend/src/app/(tables)/drawings/page.tsx,frontend/src/app/(main)/[projectId]/drawings/areas/page.tsx; frontend/src/app/(main)/[projectId]/drawings/board/page.tsx; frontend/src/app/(main)/[projectId]/drawings/page.tsx; frontend/src/app/(main)/[projectId]/drawings/revisions/page.tsx; frontend/src/app/(main)/[projectId]/drawings/viewer/[drawingId]/page.tsx
/emails,page,false,1,frontend/src/app/(tables)/emails/page.tsx,frontend/src/components/misc/simplified-header.tsx
/executive,page,false,2,frontend/src/app/(other)/executive/page.tsx,frontend/src/app/(other)/executive/EXAMPLE_DASHBOARD.tsx; frontend/src/components/misc/app-sidebar.tsx
/financial-insights,page,false,5,frontend/src/app/(other)/financial-insights/page.tsx,frontend/src/app/api/financial-insights/alerts/route.ts; frontend/src/app/api/financial-insights/cross-reference/route.ts; frontend/src/app/api/financial-insights/scan/route.ts; frontend/src/components/misc/app-sidebar.tsx; frontend/src/hooks/use-financial-insights.ts
/fm_global_tables,page,false,1,frontend/src/app/(tables)/fm_global_tables/page.tsx,frontend/src/app/(other)/fm-global/page.tsx
/fm-global,page,false,8,frontend/src/app/(other)/fm-global/page.tsx,frontend/src/app/(other)/fm-global/form/actions.ts; frontend/src/app/(other)/fm-global/form/fm-global-client.tsx; frontend/src/app/(other)/fm-global/form/fm-global-results.tsx; frontend/src/app/(other)/fm-global/form/fm-global-submissions.tsx; frontend/src/app/(other)/fm-global/form/page.tsx
/fm-global/form,page,false,2,frontend/src/app/(other)/fm-global/form/page.tsx,frontend/src/app/(other)/fm-global/form/actions.ts; frontend/src/app/(other)/fm-global/page.tsx
/infinite-projects,page,false,0,frontend/src/app/(tables)/infinite-projects/page.tsx,
/insights,page,false,2,frontend/src/app/(tables)/insights/page.tsx,frontend/src/app/(main)/[projectId]/home/project-accordions.tsx; frontend/src/app/(other)/tables-directory/page.tsx
/meeting-segments,page,false,1,frontend/src/app/(tables)/meeting-segments/page.tsx,frontend/src/app/(other)/tables-directory/page.tsx
/meetings,page,false,30,frontend/src/app/(tables)/meetings/page.tsx,frontend/src/app/(main)/[projectId]/home/meetings-section.tsx; frontend/src/app/(main)/[projectId]/home/project-home-client.tsx; frontend/src/app/(main)/[projectId]/meetings/[meetingId]/page.tsx; frontend/src/app/(main)/[projectId]/meetings/[meetingId]/prep/page.tsx; frontend/src/app/(main)/[projectId]/meetings/meetings-actions.tsx
/meetings/[meetingId],page,true,0,frontend/src/app/(tables)/meetings/[meetingId]/page.tsx,
/modal-demo,page,false,0,frontend/src/app/(other)/modal-demo/page.tsx,
/monitoring,page,false,1,frontend/src/app/(other)/monitoring/page.tsx,frontend/src/app/api/monitoring/todo-integration/route.ts
/notes,page,false,3,frontend/src/app/(tables)/notes/page.tsx,frontend/src/app/(main)/[projectId]/meetings/formatted-transcript.tsx; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/tutorial/fetch-data-steps.tsx
/opportunities,page,false,1,frontend/src/app/(tables)/opportunities/page.tsx,frontend/src/app/(other)/tables-directory/page.tsx
/photos,page,false,4,frontend/src/app/(tables)/photos/page.tsx,frontend/src/app/(main)/[projectId]/photos/page.tsx; frontend/src/components/misc/simplified-header.tsx; frontend/src/components/project-home/recent-photos.tsx; frontend/src/config/project-home.ts
/pipeline,page,false,2,frontend/src/app/(main)/pipeline/page.tsx,frontend/src/components/misc/app-sidebar.tsx; frontend/src/lib/navigation-config.ts
/procore-tools,page,false,0,frontend/src/app/(tables)/procore-tools/page.tsx,
/procore-tracker,page,false,1,frontend/src/app/(tables)/procore-tracker/page.tsx,frontend/src/app/(tables)/procore-tracker/[featureId]/page.tsx
/procore-tracker/[featureId],page,true,0,frontend/src/app/(tables)/procore-tracker/[featureId]/page.tsx,
/profile,page,false,4,frontend/src/app/(other)/profile/page.tsx,frontend/src/components/directory/PersonEditDialog.tsx; frontend/src/components/header/header-user-menu.tsx; frontend/src/components/layout/AppHeader.tsx; frontend/src/components/misc/profile-image-upload.tsx
/projects,page,false,232,frontend/src/app/(tables)/projects/page.tsx,frontend/src/app/(main)/[projectId]/budget/line-item/new/page.tsx; frontend/src/app/(main)/[projectId]/budget/page.tsx; frontend/src/app/(main)/[projectId]/budget/setup/components/CreateBudgetCodeModal.tsx; frontend/src/app/(main)/[projectId]/budget/setup/page.tsx; frontend/src/app/(main)/[projectId]/change-events/[changeEventId]/edit/page.tsx
/projects-table-demo,page,false,1,frontend/src/app/projects-table-demo/page.tsx,frontend/src/components/portfolio/index.ts
/punch-list,page,false,5,frontend/src/app/(tables)/punch-list/page.tsx,frontend/src/app/(main)/[projectId]/punch-list/page.tsx; frontend/src/app/(main)/[projectId]/punch-list/punch-list-page-wrapper.tsx; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/misc/simplified-header.tsx; frontend/src/config/project-home.ts
/qa-audit,page,false,0,frontend/src/app/(other)/qa-audit/page.tsx,
/rag,page,false,12,frontend/src/app/(chat)/rag/page.tsx,frontend/src/app/(chat)/ai-assistant/page.tsx; frontend/src/app/(chat)/chat-admin-view/page.nonprod.tsx; frontend/src/app/(chat)/chat-rag/page.nonprod.tsx; frontend/src/app/(chat)/simple-chat/page.nonprod.tsx; frontend/src/app/api/rag-chat/route.ts
/redoc,page,false,0,frontend/src/app/redoc/page.tsx,
/rfis,page,false,14,frontend/src/app/(tables)/rfis/page.tsx,frontend/src/app/(main)/[projectId]/home/project-home-client.tsx; frontend/src/app/(main)/[projectId]/rfis/[rfiId]/rfi-detail.tsx; frontend/src/app/(main)/[projectId]/rfis/new/page.tsx; frontend/src/app/(main)/[projectId]/rfis/page.tsx; frontend/src/app/(main)/[projectId]/rfis/rfis-client.tsx
/risks,page,false,3,frontend/src/app/(tables)/risks/page.tsx,frontend/src/app/(other)/dev/table-generator/page.nonprod.tsx; frontend/src/app/(other)/tables-directory/page.tsx; frontend/src/components/tables/generic-table-factory.tsx
/robots.txt,metadata,false,0,frontend/src/app/robots.ts,
/settings,page,false,13,frontend/src/app/(main)/settings/page.tsx,frontend/src/app/(main)/[projectId]/directory/settings/page.tsx; frontend/src/app/(main)/[projectId]/drawings/areas/page.tsx; frontend/src/app/(main)/[projectId]/prime-contracts/configure/page.tsx; frontend/src/app/(main)/settings/layout.tsx; frontend/src/app/(other)/design-system/page.tsx
/settings/account,page,false,2,frontend/src/app/(main)/settings/account/page.tsx,frontend/src/app/(main)/settings/layout.tsx; frontend/src/app/(main)/settings/page.tsx
/settings/audit,page,false,1,frontend/src/app/(main)/settings/audit/page.tsx,frontend/src/app/(main)/settings/layout.tsx
/settings/integrations,page,false,1,frontend/src/app/(main)/settings/integrations/page.tsx,frontend/src/app/(main)/settings/layout.tsx
/settings/members,page,false,1,frontend/src/app/(main)/settings/members/page.tsx,frontend/src/app/(main)/settings/layout.tsx
/settings/plugins,page,false,0,frontend/src/app/(other)/settings/plugins/page.tsx,
/settings/preferences,page,false,1,frontend/src/app/(main)/settings/preferences/page.tsx,frontend/src/app/(main)/settings/layout.tsx
/settings/security,page,false,1,frontend/src/app/(main)/settings/security/page.tsx,frontend/src/app/(main)/settings/layout.tsx
/simple-chat,page.nonprod,false,0,frontend/src/app/(chat)/simple-chat/page.nonprod.tsx,
/sitemap-view,page,false,1,frontend/src/app/(other)/sitemap-view/page.tsx,frontend/src/lib/sitemap-utils.ts
/sitemap.xml,metadata,false,2,frontend/src/app/sitemap.ts,frontend/src/app/(other)/sitemap-view/page.tsx; frontend/src/app/robots.ts
/stats,page,false,0,frontend/src/app/(other)/stats/page.tsx,
/style-guide,page,false,0,frontend/src/app/(other)/style-guide/page.tsx,
/subcontractors,page,false,0,frontend/src/app/(tables)/subcontractors/page.tsx,
/submittals,page,false,12,frontend/src/app/(tables)/submittals/page.tsx,frontend/src/app/(main)/[projectId]/submittals/[submittalId]/page.tsx; frontend/src/app/(main)/[projectId]/submittals/page.tsx; frontend/src/app/(tables)/submittals/submittals-client.tsx; frontend/src/app/api/projects/[projectId]/submittals/[submittalId]/route.ts; frontend/src/app/api/projects/[projectId]/submittals/route.ts
/submittals/settings/custom-fields,page,false,0,frontend/src/app/(tables)/submittals/settings/custom-fields/page.tsx,
/submittals/settings/general,page,false,0,frontend/src/app/(tables)/submittals/settings/general/page.tsx,
/submittals/settings/workflow-templates,page,false,0,frontend/src/app/(tables)/submittals/settings/workflow-templates/page.tsx,
/table-v2,page,false,0,frontend/src/app/(other)/table-v2/page.tsx,
/tables,page,false,90,frontend/src/app/(tables)/tables/page.tsx,frontend/src/app/(main)/[projectId]/change-events/[changeEventId]/page.tsx; frontend/src/app/(main)/[projectId]/change-events/page.tsx; frontend/src/app/(main)/[projectId]/change-orders/change-orders-client.tsx; frontend/src/app/(main)/[projectId]/commitments/[commitmentId]/page.tsx; frontend/src/app/(main)/[projectId]/commitments/page.tsx
/tables-directory,page,false,2,frontend/src/app/(other)/tables-directory/page.tsx,frontend/src/components/layout/Footer.tsx; frontend/src/lib/menu-list.ts
/tables/[table],page,true,0,frontend/src/app/(tables)/tables/[table]/page.tsx,
/tables/[table]/[recordId],page,true,0,frontend/src/app/(tables)/tables/[table]/[recordId]/page.tsx,
/tables/[table]/new,page,true,0,frontend/src/app/(tables)/tables/[table]/new/page.tsx,
/team-chat,page,false,1,frontend/src/app/(other)/team-chat/page.tsx,frontend/src/app/(other)/layout.tsx
/template/data-table,page,false,0,frontend/src/app/template/data-table/page.tsx,
/template/form-standard,page,false,1,frontend/src/app/template/form-standard/page.tsx,frontend/src/components/dev/DevAutoFillForms.tsx
/templates/form-standard,page,false,0,frontend/src/app/templates/form-standard/page.tsx,
/test-approval-workflow,page.nonprod,false,0,frontend/src/app/(other)/test-approval-workflow/page.nonprod.tsx,
/test-change-order-reviewer,page.nonprod,false,0,frontend/src/app/(main)/test-change-order-reviewer/page.nonprod.tsx,
/test-form,page.nonprod,false,0,frontend/src/app/(other)/test-form/page.nonprod.tsx,
/test-line-items,page.nonprod,false,0,frontend/src/app/(main)/test-line-items/page.nonprod.tsx,
/test-modals,page.nonprod,false,0,frontend/src/app/(main)/test-modals/page.nonprod.tsx,
